STREAM_ID,sourceID,source,site name,latitude_wgs84,longitude_wgs84,drainagearea_sqkm,state_name,time_zone,WQ_parameters
STREAM-gauge-1723,03007800,USGS,"Allegheny River at Port Allegany, PA",41.818676,-78.292791,642.3175200000002,Pennsylvania,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-2691,03011020,USGS,ALLEGHENY RIVER AT SALAMANCA NY,42.156833,-78.715556,4164.70392,New York,Eastern,WTemp_C
STREAM-gauge-1724,03012545,USGS,"Allegheny River below Kinzua Dam at Big Bend, PA",41.838672,-79.004925,5646.1782,Pennsylvania,Eastern,"WTemp_C,DO_mgL"
STREAM-gauge-1725,03012550,USGS,"Allegheny River at Kinzua Dam, PA",41.841449,-79.011985,5646.1782,Pennsylvania,Eastern,"WTemp_C,DO_mgL"
STREAM-gauge-1726,03016000,USGS,"Allegheny River at West Hickory, PA",41.570895,-79.407824,9479.3634,Pennsylvania,Eastern,"WTemp_C,SpC_uScm"
STREAM-gauge-1727,03017500,USGS,"Tionesta Creek at Lynch, PA",41.602006,-79.050039,603.46767,Pennsylvania,Eastern,WTemp_C
STREAM-gauge-1728,03020000,USGS,"Tionesta Creek at Tionesta Creek Dam, PA",41.47784,-79.443935,1240.60521,Pennsylvania,Eastern,WTemp_C
STREAM-gauge-1729,03021890,USGS,"French Creek at Cambridge Springs, PA",41.807167,-80.063278,1331.25486,Pennsylvania,Eastern,WTemp_C
STREAM-gauge-1730,03022540,USGS,"Woodcock Creek at Blooming Valley, PA",41.690612,-80.048112,80.548689,Pennsylvania,Eastern,WTemp_C
STREAM-gauge-1731,03022554,USGS,"Woodcock Creek at Woodcock Creek Dam, PA",41.695889,-80.108113,118.103544,Pennsylvania,Eastern,WTemp_C
STREAM-gauge-1732,03026480,USGS,"East Branch Clarion River near Clermont, PA",41.644056,-78.531444,21.5487168,Pennsylvania,Eastern,WTemp_C
STREAM-gauge-1733,03027500,USGS,"EB Clarion River at EB Clarion River Dam, PA",41.553118,-78.596135,189.587268,Pennsylvania,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-1734,03028000,USGS,"West Branch Clarion River at Wilcox, PA",41.57534,-78.692249,163.16937,Pennsylvania,Eastern,WTemp_C
STREAM-gauge-1735,03028500,USGS,"Clarion River at Johnsonburg, PA",41.486173,-78.67836,528.3579599999998,Pennsylvania,Eastern,WTemp_C
STREAM-gauge-1736,03034000,USGS,"Mahoning Creek at Punxsutawney, PA",40.939231,-79.008367,409.21842,Pennsylvania,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-1737,03034500,USGS,"Little Mahoning Creek at McCormick, PA",40.836176,-79.110036,226.365126,Pennsylvania,Eastern,WTemp_C
STREAM-gauge-1738,03036000,USGS,"Mahoning Creek at Mahoning Creek Dam, PA",40.927565,-79.291151,890.95656,Pennsylvania,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-1739,03038000,USGS,"Crooked Creek at Idaho, PA",40.654788,-79.348651,494.6880900000001,Pennsylvania,Eastern,WTemp_C
STREAM-gauge-1740,03039000,USGS,Crooked Creek at Crooked Creek Dam near Ford City,40.720342,-79.511433,720.0172200000002,Pennsylvania,Eastern,WTemp_C
STREAM-gauge-1741,03039035,USGS,"Allegheny River at Lock & Dam 6 at Clinton, PA",40.716667,-79.581111,24174.96666,Pennsylvania,Eastern,"WTemp_C,DO_mgL"
STREAM-gauge-1742,03039036,USGS,"Allegheny River below Lock & Dam 6 at Clinton, PA",40.715,-79.581111,24146.47677,Pennsylvania,Eastern,"WTemp_C,DO_mgL"
STREAM-gauge-1743,03039040,USGS,"Allegheny River at Lock & Dam 5 near Freeport, PA",40.684722,-79.6675,24226.76646,Pennsylvania,Eastern,"WTemp_C,SpC_uScm"
STREAM-gauge-1744,03039041,USGS,"Allegheny River bl Lock & Dam 5 near Freeport, PA",40.685556,-79.668611,24190.5066,Pennsylvania,Eastern,"WTemp_C,SpC_uScm,DO_mgL"
STREAM-gauge-1745,03041500,USGS,"Conemaugh River at Seward, PA",40.419238,-79.02614,1851.84285,Pennsylvania,Eastern,WTemp_C
STREAM-gauge-1746,03042000,USGS,"Blacklick Creek at Josephine, PA",40.477013,-79.186701,499.8680700000001,Pennsylvania,Eastern,WTemp_C
STREAM-gauge-1747,03043810,USGS,"Conemaugh River below Conemaugh Dam, PA",40.467567,-79.367261,3506.84646,Pennsylvania,Eastern,"WTemp_C,SpC_uScm,pH"
STREAM-gauge-1748,03044000,USGS,"Conemaugh River at Tunnelton, PA",40.454512,-79.390872,3517.2064200000004,Pennsylvania,Eastern,"WTemp_C,SpC_uScm"
STREAM-gauge-1749,03045010,USGS,"Loyalhanna Creek at Latrobe, PA",40.316111,-79.390833,541.30791,Pennsylvania,Eastern,WTemp_C
STREAM-gauge-1750,03047000,USGS,"Loyalhanna Creek at Loyalhanna Dam, PA",40.458889,-79.449444,751.0971,Pennsylvania,Eastern,WTemp_C
STREAM-gauge-1751,03049640,USGS,"Allegheny R at CW Bill Young L&D  at Acmetonia, PA",40.53613,-79.814759,30023.16408,Pennsylvania,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-275,03051100,USGS,"MIDDLE FORK RIVER AT ADOLPH, WV",38.745941,-80.045629,50.504805,West Virginia,Eastern,WTemp_C
STREAM-gauge-276,03054500,USGS,"TYGART VALLEY RIVER AT PHILIPPI, WV",39.150375,-80.038691,2380.2008100000007,West Virginia,Eastern,WTemp_C
STREAM-gauge-277,03056000,USGS,"TYGART VALLEY R AT TYGART DAM NR GRAFTON, WV",39.31981500000001,-80.025078,3074.31813,West Virginia,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-278,03057000,USGS,"TYGART VALLEY RIVER AT COLFAX, WV",39.435087,-80.132579,3540.51633,West Virginia,Eastern,"WTemp_C,SpC_uScm,pH"
STREAM-gauge-279,03057300,USGS,"WEST FORK RIVER AT WALKERSVILLE, WV",38.868709,-80.457866,74.591712,West Virginia,Eastern,WTemp_C
STREAM-gauge-280,03058000,USGS,"WEST FORK R BL STONEWALL JACKSON DAM NR WESTON, WV",39.004528,-80.473361,261.58899,West Virginia,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-281,03061000,USGS,"WEST FORK RIVER AT ENTERPRISE, WV",39.422308,-80.275919,1965.80241,West Virginia,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-282,03062445,USGS,"MONONGAHELA R AT MORGANTOWN LOCK & DAM (UPPER), WV",39.619804,-79.969509,6679.58421,West Virginia,Eastern,WTemp_C
STREAM-gauge-283,03066000,USGS,"BLACKWATER RIVER AT DAVIS, WV",39.127052,-79.468385,222.998139,West Virginia,Eastern,"WTemp_C,SpC_uScm,pH"
STREAM-gauge-284,03067510,USGS,"SHAVERS FORK NR CHEAT BRIDGE, WV",38.617058,-79.869785,155.658399,West Virginia,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-285,03068000,USGS,"SHAVERS FORK AT BEMIS, WV",38.8075,-79.7375,295.25886,West Virginia,Eastern,WTemp_C
STREAM-gauge-286,03069500,USGS,"CHEAT RIVER NEAR PARSONS, WV",39.121556,-79.675528,1859.61282,West Virginia,Eastern,WTemp_C
STREAM-gauge-287,03070260,USGS,"CHEAT RIVER AT ALBRIGHT, WV",39.49481,-79.644497,2709.12954,West Virginia,Eastern,WTemp_C
STREAM-gauge-1752,03072000,USGS,"Dunkard Creek at Shannopin, PA",39.759245,-79.970615,593.10771,Pennsylvania,Eastern,"WTemp_C,SpC_uScm,pH"
STREAM-gauge-1753,03072655,USGS,"Monongahela River near Masontown, PA",39.825028,-79.922821,11499.5556,Pennsylvania,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-1754,03073000,USGS,"South Fork Tenmile Creek at Jefferson, PA",39.923131,-80.072558,466.1982,Pennsylvania,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-1755,03075070,USGS,"Monongahela River at Elizabeth, PA",40.262245,-79.901152,13830.5466,Pennsylvania,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-3571,03076500,USGS,"YOUGHIOGHENY RIVER AT FRIENDSVILLE, MD",39.653611,-79.408306,764.04705,Maryland,Eastern,WTemp_C
STREAM-gauge-1756,03077100,USGS,Youghiogheny R at dam outlet tunnel nr Confluence,39.801389,-79.368611,1116.28569,Pennsylvania,Eastern,"WTemp_C,SpC_uScm,DO_mgL,Turb_FNU"
STREAM-gauge-1757,03077500,USGS,"Youghiogheny River at Youghiogheny River Dam, PA",39.805355,-79.364202,1129.23564,Pennsylvania,Eastern,WTemp_C
STREAM-gauge-1758,03079000,USGS,"Casselman River at Markleton, PA",39.859917,-79.228833,989.37618,Pennsylvania,Eastern,"WTemp_C,SpC_uScm,pH"
STREAM-gauge-1759,03081000,USGS,"Youghiogheny River below Confluence, PA",39.82757700000001,-79.372535,2665.09971,Pennsylvania,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-1760,03083500,USGS,"Youghiogheny River at Sutersville, PA",40.240222,-79.806694,4441.83285,Pennsylvania,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-1761,03085000,USGS,"Monongahela River at Braddock, PA",40.391132,-79.858094,19002.75663,Pennsylvania,Eastern,"WTemp_C,DO_mgL"
STREAM-gauge-1762,03085002,USGS,"Monongahela R at L&D2 Lower Pool at Braddock, PA",40.3925,-79.860278,19062.3264,Pennsylvania,Eastern,"WTemp_C,DO_mgL"
STREAM-gauge-3782,03086500,USGS,Mahoning River at Alliance OH,40.932836,-81.094541,231.027108,Ohio,Eastern,WTemp_C
STREAM-gauge-3783,03090500,USGS,Mahoning River bl Berlin Dam nr Berlin Center OH,41.048391,-81.001203,642.3175200000002,Ohio,Eastern,WTemp_C
STREAM-gauge-3784,03091500,USGS,Mahoning River at Pricetown OH,41.131446,-80.971202,707.06727,Ohio,Eastern,WTemp_C
STREAM-gauge-3785,03092090,USGS,West Branch Mahoning River near Ravenna OH,41.161445,-81.197045,56.46178199999999,Ohio,Eastern,WTemp_C
STREAM-gauge-3786,03092460,USGS,West Branch Mahoning River at Wayland OH,41.157001,-81.071762,211.602183,Ohio,Eastern,WTemp_C
STREAM-gauge-3787,03094000,USGS,Mahoning River at Leavittsburg OH,41.239223,-80.880642,1489.24425,Ohio,Eastern,WTemp_C
STREAM-gauge-3788,03094704,USGS,Mosquito Creek near Greene Center OH,41.483056,-80.746111,47.914815,Ohio,Eastern,WTemp_C
STREAM-gauge-3789,03095500,USGS,Mosquito Creek bl Mosquito Ck Dam nr Cortland OH,41.299779,-80.758414,252.524025,Ohio,Eastern,WTemp_C
STREAM-gauge-3790,03098600,USGS,Mahoning River above West Ave at Youngstown OH,41.10527800000001,-80.665556,2533.01022,Ohio,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-3791,03099500,USGS,Mahoning River at Lowellville OH,41.036726,-80.536182,2779.05927,Ohio,Eastern,"WTemp_C,SpC_uScm,DO_mgL"
STREAM-gauge-1763,03102850,USGS,"Shenango River near Transfer, PA",41.353666,-80.397845,872.82663,Pennsylvania,Eastern,WTemp_C
STREAM-gauge-3792,03102950,USGS,Pymatuning Creek at Kinsman OH,41.442832,-80.58813,250.452033,Ohio,Eastern,WTemp_C
STREAM-gauge-1764,03103500,USGS,"Shenango River at Sharpsville, PA",41.266124,-80.472556,1512.55416,Pennsylvania,Eastern,WTemp_C
STREAM-gauge-1765,03104490,USGS,"Shenango River near West New Castle, PA",41.018139,-80.363278,2046.0921,Pennsylvania,Eastern,WTemp_C
STREAM-gauge-1766,03105500,USGS,"Beaver River at Wampum, PA",40.888674,-80.337008,5788.62765,Pennsylvania,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-1767,03106000,USGS,"Connoquenessing Creek near Zelienople, PA",40.81700900000001,-80.242284,922.03644,Pennsylvania,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-1768,03108490,USGS,"Ohio R ab Montgomery Dam & Locks at Ohioview, PA",40.648908,-80.383388,56239.04286,Pennsylvania,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-1769,03108500,USGS,"Ohio River at Montgomery Lock & Dam, Lower Pool",40.647241,-80.388666,59466.1704,Pennsylvania,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-288,03112500,USGS,"OHIO RIVER AT WHEELING, WV",40.057295,-80.728415,64760.10996,West Virginia,Eastern,WTemp_C
STREAM-gauge-289,03114500,USGS,"MIDDLE ISLAND CREEK AT LITTLE, WV",39.475076,-80.997054,1188.80541,West Virginia,Eastern,WTemp_C
STREAM-gauge-3793,03119341,USGS,McGuire Creek above Leesville Lake OH,40.461667,-81.125556,33.66987,Ohio,Eastern,"WTemp_C,SpC_uScm"
STREAM-gauge-3794,03119971,USGS,North Fork McGuire Creek near Carrollton OH,40.513333,-81.112778,29.266887,Ohio,Eastern,"WTemp_C,SpC_uScm"
STREAM-gauge-3795,03119979,USGS,Bear Hole Run near Carrollton OH,40.528889,-81.136944,3.7036857,Ohio,Eastern,"WTemp_C,SpC_uScm"
STREAM-gauge-3796,03120820,USGS,Indian Fork at Dellroy OH,40.553611,-81.184722,98.160621,Ohio,Eastern,"WTemp_C,SpC_uScm"
STREAM-gauge-3797,03120869,USGS,Willow Run near Dellroy OH,40.578056,-81.192778,20.1501222,Ohio,Eastern,"WTemp_C,SpC_uScm"
STREAM-gauge-3798,03120961,USGS,Unnamed Tributary near Dellroy OH,40.568056,-81.257222,8.7541662,Ohio,Eastern,"WTemp_C,SpC_uScm"
STREAM-gauge-3713,03123499,USGS,"BRADLEY CREEK AT LOUISVILLE, KY",38.215071,-85.748018,,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU,NO3_mgNL"
STREAM-gauge-3799,03125338,USGS,Stillwater Creek above Piedmont Lake OH,40.084167,-81.127222,98.160621,Ohio,Eastern,"WTemp_C,SpC_uScm"
STREAM-gauge-3800,03126395,USGS,Brushy Fork above Clendening Lake OH,40.247778,-81.148333,92.980641,Ohio,Eastern,"WTemp_C,SpC_uScm"
STREAM-gauge-3801,03127980,USGS,Clear Fork above Tappan Lake OH,40.338611,-81.113889,60.34676700000001,Ohio,Eastern,"WTemp_C,SpC_uScm"
STREAM-gauge-3802,03127986,USGS,Standingstone Fork above Tappan Lake OH,40.311667,-81.115278,34.964865,Ohio,Eastern,"WTemp_C,SpC_uScm"
STREAM-gauge-3803,03127989,USGS,Beaverdam Run above Tappan Lake OH,40.346944,-81.126667,9.064965,Ohio,Eastern,"WTemp_C,SpC_uScm"
STREAM-gauge-3804,03140853,USGS,Seneca Fork above Senecaville Lake OH,39.863889,-81.320833,75.368709,Ohio,Eastern,"WTemp_C,SpC_uScm"
STREAM-gauge-3805,03140900,USGS,South Fork above Senecaville Lake OH,39.852778,-81.328611,73.296717,Ohio,Eastern,"WTemp_C,SpC_uScm"
STREAM-gauge-3806,03140950,USGS,Beaver Creek above Senecaville Lake OH,39.901389,-81.319444,44.02983,Ohio,Eastern,"WTemp_C,SpC_uScm"
STREAM-gauge-3807,03145483,USGS,Raccoon Creek near Granville OH,40.068889,-82.551667,202.537218,Ohio,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-290,03155000,USGS,"LITTLE KANAWHA RIVER AT PALESTINE, WV",39.058969,-81.389564,3926.42484,West Virginia,Eastern,WTemp_C
STREAM-gauge-3808,03159540,USGS,Shade River near Chester OH,39.063689,-81.881802,404.03844,Ohio,Eastern,WTemp_C
STREAM-gauge-241,0317154954,USGS,"SINKING CREEK ALONG ROUTE 604 NEAR NEWPORT, VA",37.313222,-80.508889,168.867348,Virginia,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-242,0317155123,USGS,"SINKING CREEK AT COVERED BRIDGE LN NR NEWPORT, VA",37.311,-80.516944,171.457338,Virginia,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-243,03171597,USGS,"LITTLE STONY CREEK AB ARCHER TRAIL NR PEMBROKE, VA",37.343167,-80.619556,51.022803,Virginia,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-244,0317159760,USGS,"LITTLE STONY CREEK BL ARCHER TRAIL NR PEMBROKE, VA",37.339556,-80.624556,52.317798,Virginia,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-291,03179000,USGS,"BLUESTONE RIVER NEAR PIPESTEM, WV",37.54400800000001,-81.010368,1023.04605,West Virginia,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-292,03180500,USGS,"GREENBRIER RIVER AT DURBIN, WV",38.543727,-79.833115,344.4686700000001,West Virginia,Eastern,WTemp_C
STREAM-gauge-293,03181949,USGS,"KNAPP CREEK NEAR MARLINTON, WV",38.197861,-80.027806,266.76897,West Virginia,Eastern,WTemp_C
STREAM-gauge-294,03183500,USGS,"GREENBRIER RIVER AT ALDERSON, WV",37.724287,-80.641468,3439.5067200000008,West Virginia,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-295,03184500,USGS,"NEW RIVER AT HINTON, WV",37.670397,-80.892587,16247.007269999998,West Virginia,Eastern,WTemp_C
STREAM-gauge-296,03185400,USGS,"NEW RIVER AT THURMOND, WV",37.955113,-81.076488,17487.61248,West Virginia,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-297,03187500,USGS,"CRANBERRY RIVER NEAR RICHWOOD, WV",38.29539000000001,-80.526475,208.235196,West Virginia,Eastern,WTemp_C
STREAM-gauge-298,03189100,USGS,"GAULEY RIVER NEAR CRAIGSVILLE, WV",38.290945,-80.640924,1367.51472,West Virginia,Eastern,WTemp_C
STREAM-gauge-299,03191982,USGS,"GAULEY RIVER BELOW RICH CREEK AT JODIE, WV",38.226761,-81.153156,3403.24686,West Virginia,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-300,03193000,USGS,"KANAWHA RIVER AT KANAWHA FALLS, WV",38.138163,-81.214274,21717.06615,West Virginia,Eastern,WTemp_C
STREAM-gauge-301,03194700,USGS,"ELK RIVER BELOW WEBSTER SPRINGS, WV",38.597326,-80.490364,688.9373400000002,West Virginia,Eastern,WTemp_C
STREAM-gauge-302,03197937,USGS,"ELK RIVER AB ELK TWOMILE CREEK AT CHARLESTON, WV",38.369247,-81.60695,3936.7848,West Virginia,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU,fDOM_QSU"
STREAM-gauge-303,03197950,USGS,"ELK RIVER AT CHARLESTON, WV",38.358153,-81.627068,3967.86468,West Virginia,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU,fDOM_QSU"
STREAM-gauge-304,03200500,USGS,"COAL RIVER AT TORNADO, WV",38.338983,-81.841518,2222.21142,West Virginia,Eastern,"WTemp_C,SpC_uScm"
STREAM-gauge-305,03214500,USGS,"TUG FORK AT KERMIT, WV",37.837319,-82.408758,3307.41723,West Virginia,Eastern,"WTemp_C,SpC_uScm"
STREAM-gauge-3809,03216070,USGS,"OHIO RIVER AT IRONTON, OH",38.532056,-82.685944,157536.1418,Ohio,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU,NO3_mgNL,Chla_ugL,PC_RFU"
STREAM-gauge-3714,03216350,USGS,"LITTLE SANDY RIVER BELOW GRAYSON DAM NEAR LEON, KY",38.253971,-82.991003,507.6380400000001,Kentucky,Eastern,WTemp_C
STREAM-gauge-3810,03219500,USGS,Scioto River near Prospect OH,40.419504,-83.197137,1468.52433,Ohio,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-3811,03220510,USGS,Scioto R. at O'Shaughnessy Dam near Dublin OH,40.153118,-83.1263,2535.60021,Ohio,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-3812,03228039,USGS,Scioto River above Shadeville OH,39.839722,-83.009444,4392.62304,Ohio,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-3813,03228300,USGS,Big Walnut Creek at Sunbury OH,40.236174,-82.851289,261.58899,Ohio,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-3814,03228805,USGS,Alum Creek at Africa OH,40.182285,-82.961571,315.97878,Ohio,Eastern,WTemp_C
STREAM-gauge-3815,03230427,USGS,Clover Groff Ditch below Alton OH,39.944444,-83.176111,31.597878,Ohio,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU,NO3_mgNL"
STREAM-gauge-3816,03232470,USGS,Paint Creek near Bainbridge OH,39.252287,-83.349358,1476.2943,Ohio,Eastern,WTemp_C
STREAM-gauge-3817,03240000,USGS,Little Miami River near Oldtown OH,39.748393,-83.93132,334.1087100000001,Ohio,Eastern,WTemp_C
STREAM-gauge-3818,03242350,USGS,Caesar Creek near Wellman OH,39.48256,-84.064378,619.00761,Ohio,Eastern,WTemp_C
STREAM-gauge-3819,03247041,USGS,E Fk Little Miami River bl Harsha Dam nr Bantam OH,39.02395300000001,-84.149935,885.7765800000002,Ohio,Eastern,WTemp_C
STREAM-gauge-3715,03249500,USGS,"LICKING RIVER AT FARMERS, KY",38.11535900000001,-83.543243,2141.92173,Kentucky,Eastern,WTemp_C
STREAM-gauge-3716,03250322,USGS,"ROCK LICK CR AT STATE HWY 158 NR SHARKEY, KY STA D",38.24730200000001,-83.589357,10.877958,Kentucky,Eastern,"WTemp_C,Turb_FNU"
STREAM-gauge-3717,03254480,USGS,"CRUISES CREEK AT HWY 17 NR PINER, KY",38.844444,-84.532222,46.61982,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-3718,03254520,USGS,"LICKING RIVER AT HWY 536 NEAR ALEXANDRIA, KY",38.920342,-84.447995,9305.83407,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU,NO3_mgNL"
STREAM-gauge-3820,03255349,USGS,Mill Creek at East Sharon Rd at Sharonville OH,39.269444,-84.431944,129.4995,Ohio,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-3821,03259757,USGS,W Fk Mill Creek at West Fork Road at Cincinnati OH,39.163056,-84.5575,16.291037099999997,Ohio,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-3822,03259813,USGS,W Fk Mill Creek at Hille Park at Cincinnati OH,39.15,-84.5475,24.6308049,Ohio,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-3719,03260050,USGS,"DRY CREEK AT SEWAGE PLANT NEAR ERLANGER, KY",39.060583,-84.619917,33.151872,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-3720,03260100,USGS,"ELIJAHS CREEK @ ELIJAHS CREEK RD NR HEBRON, KY",39.079722,-84.685278,10.4376597,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-3721,03262001,USGS,"WOOLPER CREEK AT WOOLPER ROAD NEAR BURLINGTON, KY",39.03,-84.804167,62.677758,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-3823,03262700,USGS,Great Miami River at Troy OH,40.030556,-84.187222,2398.33074,Ohio,Eastern,WTemp_C
STREAM-gauge-3824,03265000,USGS,Stillwater River at Pleasant Hill OH,40.057829,-84.356059,1302.76497,Ohio,Eastern,WTemp_C
STREAM-gauge-3825,03267900,USGS,Mad River at St Paris Pike at Eagle City OH,39.964226,-83.831596,802.8969,Ohio,Eastern,WTemp_C
STREAM-gauge-3826,03268100,USGS,Buck Creek bl CJ Brown Reservoir nr Springfield OH,39.951449,-83.754094,2473.44045,Ohio,Eastern,WTemp_C
STREAM-gauge-3827,03271510,USGS,Great Miami River near Linden Ave at Miamisburg OH,39.637281,-84.292442,7026.6428700000015,Ohio,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-3828,03274000,USGS,Great Miami River at Hamilton OH,39.391167,-84.572169,9401.6637,Ohio,Eastern,WTemp_C
STREAM-gauge-4431,03275500,USGS,"EAST FORK WHITEWATER RIVER AT RICHMOND, IN",39.806701,-84.907149,313.38879,Indiana,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU,NO3_mgNL,PO4_mgL,Chla_ugL"
STREAM-gauge-4432,03276000,USGS,"EAST FORK WHITEWATER RIVER AT BROOKVILLE, IN",39.433928,-85.003264,984.1962,Indiana,Eastern,"WTemp_C,pH,NO3_mgNL,PC_RFU"
STREAM-gauge-3722,03277075,USGS,"GUNPOWDER CR AT CAMP ERNST RD NR UNION, KY",38.994167,-84.716111,94.793634,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-3723,03277130,USGS,"MUD LICK CR AT HWY 42 NR BEAVERLICK, KY",38.845047,-84.720756,94.275636,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH,Turb_FNU"
STREAM-gauge-3724,03277200,USGS,"OHIO RIVER AT MARKLAND DAM NEAR WARSAW, KY",38.77525,-84.972389,215409.4683,Kentucky,Eastern,"Chla_ugL,PC_RFU"
STREAM-gauge-3725,03277450,USGS,"CARR FORK NEAR SASSAFRAS, KY",37.233319,-83.033756,156.953394,Kentucky,Eastern,WTemp_C
STREAM-gauge-3726,03284533,USGS,"EAST HICKMAN CR AT TATES CR RD NR EAST HICKMAN, KY",37.938333,-84.478611,50.47890510000001,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-3727,03284552,USGS,"WEST HICKMAN CR AT VETERANS PARK NR LEXINGTON, KY",37.95777800000001,-84.501111,39.0829491,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-3728,03287500,USGS,"KENTUCKY RIVER AT LOCK 4 AT FRANKFORT, KY",38.211333,-84.874111,14014.43589,Kentucky,Eastern,WTemp_C
STREAM-gauge-3729,03287590,USGS,"N ELKHORN CR AT WINCHESTER RD NR LEXINGTON, KY",38.040069,-84.411111,10.4894595,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-3730,03287600,USGS,"N ELKHORN CR AT BRYAN STATION RD AT MONTROSE, KY",38.076466,-84.413269,55.684785,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-3731,03288180,USGS,"CANE RUN CREEK AT CITATION BLVD NR LEXINGTON, KY",38.091667,-84.501389,14.3485446,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-3732,03289000,USGS,"SOUTH ELKHORN CREEK AT FORT SPRING, KY",38.043132,-84.626332,62.15976,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
STREAM-gauge-3733,03289193,USGS,"WOLF RUN AT OLD FRANKFORT PIKE AT LEXINGTON, KY",38.066743,-84.554385,24.7862043,Kentucky,Eastern,"WTemp_C,SpC_uScm,DO_mgL,pH"
